kontrakty godzinowe RDN dla okresu od;2016-12-31;do;2020-06-30;

data obrotu;data dostawy;godzina dostawy;kurs fixingu I (PLN/MWh);wolumen fixingu I (MWh);kurs fixingu II (PLN/MWh);wolumen fixingu II (MWh);kurs notowan ciaglych (PLN/MWh);wolumen notowan ciaglych (MWh)
2017-06-05;2017-06-06;13;169.90;1451.70;163.24;744.70;175.92;75.00
2017-06-05;2017-06-06;14;165.87;1445.40;160.89;723.70;176.10;78.00
2017-06-05;2017-06-06;15;160.67;1416.00;160.68;760.50;174.61;87.00
2017-06-05;2017-06-06;16;160.50;1427.90;160.72;725.50;174.65;98.20
2017-06-05;2017-06-06;17;159.94;1460.10;160.85;737.30;174.60;97.00
2017-06-05;2017-06-06;18;151.00;1513.10;158.42;793.50;175.28;146.00
2017-06-05;2017-06-06;19;146.51;1700.50;149.66;833.10;159.57;129.00
2017-06-05;2017-06-06;20;147.54;1818.00;147.31;906.60;154.00;20.00
2017-06-05;2017-06-06;21;148.69;1861.10;151.67;836.50;153.40;25.00
2017-06-05;2017-06-06;22;147.11;1753.70;145.51;969.30;152.50;20.00
2017-06-05;2017-06-06;23;133.99;1574.80;127.20;1127.10;132.06;180.30
2017-06-05;2017-06-06;24;123.14;1545.70;116.76;695.00;120.59;17.00
2017-06-06;2017-06-07;01;115.80;1201.10;108.87;185.60;105.00;25.00
2017-06-06;2017-06-07;02;106.22;1232.70;99.53;521.00;101.91;175.00
2017-06-06;2017-06-07;03;106.21;1321.50;94.95;594.40;102.00;12.00
2017-06-06;2017-06-07;04;106.21;1356.80;94.58;597.20;98.00;6.00
2017-06-06;2017-06-07;05;104.98;1375.10;94.75;537.70;101.93;29.00
2017-06-06;2017-06-07;06;109.08;1201.80;97.93;428.00;106.93;158.00
2017-06-06;2017-06-07;07;139.89;1309.30;131.38;378.20;129.86;43.00
2017-06-06;2017-06-07;08;154.59;1246.90;158.94;640.00;145.00;3.00
2017-06-06;2017-06-07;09;167.07;1012.00;161.00;650.20;158.21;239.40
2017-06-06;2017-06-07;10;172.18;1109.00;161.76;624.00;160.45;33.00
2017-06-06;2017-06-07;11;169.97;1064.00;161.09;648.90;158.99;8.70
2017-06-06;2017-06-07;12;176.98;1127.90;183.85;643.00;177.25;3.00
2017-06-06;2017-06-07;13;177.97;1230.30;180.82;650.30;150.00;3.00
2017-06-06;2017-06-07;14;177.08;1228.50;179.89;648.70;179.89;13.00
2017-06-06;2017-06-07;15;174.12;1179.60;175.22;646.70;174.46;28.00
2017-06-06;2017-06-07;16;168.98;1121.00;163.23;621.20;163.23;3.00
2017-06-06;2017-06-07;17;162.75;959.20;161.25;643.20;161.41;19.80
2017-06-06;2017-06-07;18;160.51;955.30;161.42;628.50;161.25;43.90
2017-06-06;2017-06-07;19;159.68;879.00;160.71;640.50;160.05;21.60
2017-06-06;2017-06-07;20;160.99;810.70;161.55;629.70;161.48;23.00
2017-06-06;2017-06-07;21;162.81;992.20;163.23;664.00;160.89;8.00
2017-06-06;2017-06-07;22;161.76;981.40;163.23;677.20;161.64;8.00
2017-06-06;2017-06-07;23;144.09;1727.40;154.90;864.10;147.00;3.00
2017-06-06;2017-06-07;24;126.10;1414.90;129.70;861.90;128.80;28.00
2017-06-07;2017-06-08;01;116.88;1222.70;106.74;828.90;114.00;20.00
2017-06-07;2017-06-08;02;106.48;1307.30;105.81;529.70;116.50;60.00
2017-06-07;2017-06-08;03;106.48;1194.60;105.81;441.20;-;-
2017-06-07;2017-06-08;04;106.49;1103.30;105.39;415.00;-;-
2017-06-07;2017-06-08;05;106.49;1052.20;105.53;327.00;-;-
2017-06-07;2017-06-08;06;116.23;997.20;106.53;733.10;106.53;10.00
2017-06-07;2017-06-08;07;141.06;1046.60;136.16;704.70;-;-
2017-06-07;2017-06-08;08;158.67;1504.60;158.13;738.00;158.17;84.90
2017-06-07;2017-06-08;09;175.17;1112.00;165.37;703.80;178.00;10.00
2017-06-07;2017-06-08;10;176.75;1315.10;168.36;719.00;178.75;20.00
2017-06-07;2017-06-08;11;176.59;1092.10;176.02;768.20;178.72;17.00
2017-06-07;2017-06-08;12;178.69;1318.80;178.17;768.10;180.00;15.00
2017-06-07;2017-06-08;13;178.76;1396.10;177.28;762.20;181.00;15.00
2017-06-07;2017-06-08;14;178.75;1339.20;176.95;728.60;181.00;15.00
2017-06-07;2017-06-08;15;178.63;1056.30;178.00;693.20;-;-
2017-06-07;2017-06-08;16;178.30;936.70;188.65;695.70;178.18;27.90
2017-06-07;2017-06-08;17;176.40;939.00;188.31;700.20;181.40;50.00
2017-06-07;2017-06-08;18;177.99;918.40;190.42;701.20;183.70;125.00
2017-06-07;2017-06-08;19;176.22;1080.10;189.78;709.80;184.88;43.00
2017-06-07;2017-06-08;20;183.37;1373.90;183.81;701.10;-;-
2017-06-07;2017-06-08;21;182.39;1392.60;194.79;760.00;188.72;55.20
2017-06-07;2017-06-08;22;178.72;1322.30;190.04;782.40;183.94;35.00
2017-06-07;2017-06-08;23;151.34;2182.50;154.76;865.00;-;-
2017-06-07;2017-06-08;24;140.00;1771.00;146.89;1110.00;-;-
2017-06-08;2017-06-09;01;132.62;1590.80;128.05;755.00;132.00;16.30
2017-06-08;2017-06-09;02;126.23;1590.20;118.43;771.70;-;-
2017-06-08;2017-06-09;03;122.90;1589.00;118.22;763.00;-;-
2017-06-08;2017-06-09;04;123.19;1588.90;119.44;760.20;-;-
2017-06-08;2017-06-09;05;119.58;1436.70;114.84;783.50;-;-
2017-06-08;2017-06-09;06;122.90;1581.70;127.96;886.40;-;-
2017-06-08;2017-06-09;07;148.51;1688.80;146.10;685.20;-;-
2017-06-08;2017-06-09;08;177.91;1460.90;166.14;711.70;-;-
2017-06-08;2017-06-09;09;209.14;1549.40;226.98;666.20;-;-
2017-06-08;2017-06-09;10;218.92;1459.30;232.26;844.90;-;-
2017-06-08;2017-06-09;11;226.59;1490.00;226.73;869.90;-;-
2017-06-08;2017-06-09;12;228.00;1553.60;229.34;1094.30;-;-
2017-06-08;2017-06-09;13;228.09;1618.80;229.01;1074.90;-;-
2017-06-08;2017-06-09;14;215.61;1457.40;229.34;1089.70;-;-
2017-06-08;2017-06-09;15;209.65;1578.00;223.06;789.40;-;-
2017-06-08;2017-06-09;16;193.82;1574.60;210.53;756.60;-;-
2017-06-08;2017-06-09;17;185.09;1589.20;201.54;745.40;-;-
2017-06-08;2017-06-09;18;169.26;1375.00;164.46;714.80;-;-
2017-06-08;2017-06-09;19;161.02;1183.40;159.27;751.30;161.02;15.00
2017-06-08;2017-06-09;20;159.52;1020.20;157.87;802.20;-;-
2017-06-08;2017-06-09;21;157.98;1116.90;156.02;793.20;156.00;50.00
2017-06-08;2017-06-09;22;157.07;1390.30;155.01;829.30;155.00;25.00
2017-06-08;2017-06-09;23;148.52;1712.20;158.93;811.10;-;-
2017-06-08;2017-06-09;24;130.68;1432.80;132.43;768.50;132.66;37.30
2017-06-09;2017-06-10;01;130.09;1037.20;134.06;600.70;135.50;50.00
2017-06-09;2017-06-10;02;128.83;1099.90;133.34;243.30;-;-
2017-06-09;2017-06-10;03;128.81;1242.90;133.34;184.00;-;-
2017-06-09;2017-06-10;04;128.81;1304.40;133.43;278.10;-;-
2017-06-09;2017-06-10;05;121.32;1267.40;128.79;282.10;-;-
2017-06-09;2017-06-10;06;122.46;1409.20;133.38;354.40;-;-
2017-06-09;2017-06-10;07;129.60;1080.20;134.11;492.30;-;-
2017-06-09;2017-06-10;08;149.40;1233.50;150.02;629.00;-;-
2017-06-09;2017-06-10;09;180.92;1886.10;174.68;955.60;-;-
2017-06-09;2017-06-10;10;263.48;2038.70;253.89;1023.90;263.48;48.40
2017-06-09;2017-06-10;11;265.26;2000.60;255.40;1237.60;267.36;65.00
2017-06-09;2017-06-10;12;281.82;2035.50;254.69;1277.00;287.65;137.30
2017-06-09;2017-06-10;13;250.00;1969.70;250.28;958.10;250.98;66.70
2017-06-09;2017-06-10;14;205.15;1937.50;205.04;840.20;-;-
2017-06-09;2017-06-10;15;166.80;1591.40;159.47;836.90;-;-
2017-06-09;2017-06-10;16;150.62;1448.50;150.15;739.00;-;-
2017-06-09;2017-06-10;17;149.41;1357.30;148.39;638.30;-;-
2017-06-09;2017-06-10;18;149.15;1474.80;150.07;699.20;-;-
2017-06-09;2017-06-10;19;149.15;1472.10;150.11;719.90;155.00;30.00
2017-06-09;2017-06-10;20;157.97;1603.80;168.08;1096.10;158.71;35.00
2017-06-09;2017-06-10;21;158.29;1571.40;168.00;1045.70;167.70;60.90
2017-06-09;2017-06-10;22;158.12;1436.30;173.17;1231.70;170.47;85.00
2017-06-09;2017-06-10;23;152.58;1843.20;167.87;1091.00;155.67;32.50
2017-06-09;2017-06-10;24;135.08;2023.00;146.08;762.60;147.64;110.00
2017-06-10;2017-06-11;01;129.54;1658.90;128.44;704.20;-;-
2017-06-10;2017-06-11;02;119.95;1893.20;122.66;765.60;-;-
2017-06-10;2017-06-11;03;115.17;1877.90;121.04;738.70;115.17;15.00
2017-06-10;2017-06-11;04;113.14;1829.30;117.86;594.80;113.14;10.00
2017-06-10;2017-06-11;05;105.80;1705.30;108.50;486.10;-;-
2017-06-10;2017-06-11;06;108.02;1656.50;112.64;491.40;-;-
2017-06-10;2017-06-11;07;118.45;1739.60;122.66;375.10;-;-
2017-06-10;2017-06-11;08;130.17;1528.00;128.56;539.10;-;-
2017-06-10;2017-06-11;09;133.92;1373.50;128.27;721.60;-;-
2017-06-10;2017-06-11;10;150.17;1688.30;158.43;837.70;151.23;85.00
2017-06-10;2017-06-11;11;155.07;1739.80;168.93;704.30;158.00;59.80
2017-06-10;2017-06-11;12;157.85;1660.20;169.23;741.80;163.00;40.00
2017-06-10;2017-06-11;13;151.79;1680.60;157.84;728.20;152.00;40.00
2017-06-10;2017-06-11;14;151.78;1649.80;144.04;677.20;-;-
2017-06-10;2017-06-11;15;143.58;1536.70;135.69;685.50;-;-
2017-06-10;2017-06-11;16;135.02;1440.50;128.52;704.70;135.00;45.00
2017-06-10;2017-06-11;17;133.92;1312.90;128.65;752.50;134.00;25.00
2017-06-10;2017-06-11;18;133.91;1299.90;135.19;810.20;135.00;45.00
2017-06-10;2017-06-11;19;134.65;1538.10;135.40;759.00;135.50;20.00
2017-06-10;2017-06-11;20;148.23;1841.70;156.23;832.80;150.00;55.00
2017-06-10;2017-06-11;21;150.97;1997.20;164.71;807.50;151.22;100.00
2017-06-10;2017-06-11;22;150.48;1703.70;162.60;823.30;151.18;110.00
2017-06-10;2017-06-11;23;149.99;2007.90;162.06;819.20;150.00;20.00
2017-06-10;2017-06-11;24;129.55;1574.00;125.53;664.10;130.00;25.00
2017-06-11;2017-06-12;01;113.02;1740.80;116.23;288.90;-;-
2017-06-11;2017-06-12;02;105.10;1910.30;104.07;294.50;-;-
2017-06-11;2017-06-12;03;104.00;1874.80;99.73;361.20;-;-
2017-06-11;2017-06-12;04;103.91;1756.30;104.16;363.30;-;-
2017-06-11;2017-06-12;05;102.83;1828.60;103.03;283.60;-;-
2017-06-11;2017-06-12;06;103.97;1751.10;104.24;529.00;-;-
2017-06-11;2017-06-12;07;129.67;1217.10;127.72;372.70;127.00;25.00
2017-06-11;2017-06-12;08;146.67;1216.00;143.03;703.00;141.64;11.00
2017-06-11;2017-06-12;09;158.85;1169.90;153.91;803.00;149.68;76.00
2017-06-11;2017-06-12;10;159.69;1272.30;158.39;880.00;154.30;155.20
2017-06-11;2017-06-12;11;158.97;1315.50;155.69;885.00;153.59;85.00
2017-06-11;2017-06-12;12;157.68;1479.50;153.75;865.20;155.00;38.00
2017-06-11;2017-06-12;13;157.27;1531.30;154.97;840.00;155.00;15.00
2017-06-11;2017-06-12;14;156.35;1416.80;151.64;875.00;154.00;15.00
2017-06-11;2017-06-12;15;151.57;1603.80;146.28;815.50;153.00;15.00
2017-06-11;2017-06-12;16;148.75;1698.60;144.42;710.10;143.64;165.00
2017-06-11;2017-06-12;17;145.00;1659.40;142.36;710.00;145.56;48.00
2017-06-11;2017-06-12;18;142.10;1565.90;136.07;731.40;150.36;101.00
2017-06-11;2017-06-12;19;142.51;1636.70;131.14;789.30;146.37;71.00
2017-06-11;2017-06-12;20;145.88;1705.00;141.81;870.20;-;-
2017-06-11;2017-06-12;21;148.05;1554.40;146.15;871.20;146.00;25.00
2017-06-11;2017-06-12;22;146.69;1627.30;146.07;881.40;-;-
2017-06-11;2017-06-12;23;136.58;1798.80;122.79;688.00;134.94;61.70
2017-06-11;2017-06-12;24;124.38;1659.10;107.52;775.60;112.30;135.00
2017-06-12;2017-06-13;01;104.26;1590.80;95.31;773.20;106.24;144.60
2017-06-12;2017-06-13;02;94.80;1790.30;90.64;431.70;106.17;150.00
2017-06-12;2017-06-13;03;90.00;1708.70;79.86;473.20;88.95;105.00
2017-06-12;2017-06-13;04;88.05;1722.50;78.00;457.80;88.12;110.00
2017-06-12;2017-06-13;05;80.45;1608.60;74.70;403.50;80.83;395.00
2017-06-12;2017-06-13;06;89.37;1886.70;81.77;458.00;88.94;88.30
2017-06-12;2017-06-13;07;123.11;1698.40;116.35;647.00;125.00;40.00
2017-06-12;2017-06-13;08;133.16;2147.00;129.99;708.40;138.72;101.20
2017-06-12;2017-06-13;09;143.38;1714.30;145.55;727.10;140.00;9.00
2017-06-12;2017-06-13;10;146.21;1713.70;146.31;707.20;145.00;11.00
2017-06-12;2017-06-13;11;142.02;1799.80;136.17;709.00;140.00;12.00
2017-06-12;2017-06-13;12;144.48;2085.90;144.38;731.10;154.04;91.90
2017-06-12;2017-06-13;13;146.10;1838.10;144.12;775.50;159.28;148.00
2017-06-12;2017-06-13;14;149.40;1611.70;145.05;721.50;158.40;108.50
2017-06-12;2017-06-13;15;146.24;1841.10;146.02;722.10;145.00;7.00
2017-06-12;2017-06-13;16;145.87;1901.10;135.75;702.00;145.09;22.00
2017-06-12;2017-06-13;17;142.69;1864.30;135.33;709.10;143.50;20.00
2017-06-12;2017-06-13;18;147.38;1688.40;143.53;705.10;146.92;12.00
2017-06-12;2017-06-13;19;153.20;1562.90;149.30;747.00;156.03;57.40
2017-06-12;2017-06-13;20;161.19;1535.20;159.53;741.40;162.54;104.20
2017-06-12;2017-06-13;21;159.89;1385.00;156.16;939.70;161.69;124.30
2017-06-12;2017-06-13;22;158.85;1403.20;150.56;934.20;160.54;136.10
2017-06-12;2017-06-13;23;150.17;1946.00;141.77;829.50;149.50;80.00
2017-06-12;2017-06-13;24;134.44;1588.10;123.13;1029.80;130.86;70.00
2017-06-13;2017-06-14;01;128.16;1757.90;127.08;203.20;120.00;5.00
2017-06-13;2017-06-14;02;125.11;1868.10;121.57;253.20;-;-
2017-06-13;2017-06-14;03;116.35;1899.70;115.42;129.10;-;-
2017-06-13;2017-06-14;04;116.35;1836.60;115.96;125.20;-;-
2017-06-13;2017-06-14;05;114.53;1800.40;114.85;124.00;-;-
2017-06-13;2017-06-14;06;126.02;1762.10;127.79;92.40;-;-
2017-06-13;2017-06-14;07;139.98;1480.10;141.23;412.70;140.73;87.60
2017-06-13;2017-06-14;08;150.17;1675.80;166.68;492.10;170.00;46.00
2017-06-13;2017-06-14;09;165.75;1268.30;184.10;433.10;170.57;82.00
2017-06-13;2017-06-14;10;171.44;1132.20;175.14;509.20;176.27;37.00
2017-06-13;2017-06-14;11;164.52;1151.80;172.99;475.40;166.00;55.00
2017-06-13;2017-06-14;12;165.01;1043.50;167.99;561.20;171.14;55.00
2017-06-13;2017-06-14;13;164.96;1246.90;161.00;661.60;170.92;51.50
2017-06-13;2017-06-14;14;164.68;1159.90;161.30;651.80;171.09;49.60
2017-06-13;2017-06-14;15;159.47;990.70;156.79;635.10;160.47;73.90
2017-06-13;2017-06-14;16;158.01;1056.30;155.24;630.10;160.16;67.00
2017-06-13;2017-06-14;17;157.01;1002.40;153.56;620.10;159.17;102.00
2017-06-13;2017-06-14;18;158.20;798.20;166.43;453.90;162.13;105.00
2017-06-13;2017-06-14;19;163.09;904.70;176.79;460.60;174.13;206.90
2017-06-13;2017-06-14;20;167.75;1073.70;178.58;520.50;182.62;134.70
2017-06-13;2017-06-14;21;171.55;998.90;183.30;469.10;183.16;121.00
2017-06-13;2017-06-14;22;165.90;990.80;176.19;421.50;171.57;67.30
2017-06-13;2017-06-14;23;153.29;2308.30;175.73;730.90;158.26;69.00
2017-06-13;2017-06-14;24;149.51;2316.40;150.36;902.90;148.65;148.90
2017-06-14;2017-06-15;01;138.44;1450.70;139.05;839.80;138.74;4.60
2017-06-14;2017-06-15;02;131.23;1187.40;131.68;729.70;132.38;51.40
2017-06-14;2017-06-15;03;129.62;1253.20;128.22;521.00;-;-
2017-06-14;2017-06-15;04;129.56;1281.70;129.70;397.20;129.56;5.00
2017-06-14;2017-06-15;05;127.90;1365.70;132.79;172.30;129.00;30.00
2017-06-14;2017-06-15;06;126.78;1438.50;133.61;261.40;126.78;30.00
2017-06-14;2017-06-15;07;131.25;1197.30;133.90;292.10;134.00;83.00
2017-06-14;2017-06-15;08;140.03;1486.70;141.46;454.80;141.46;9.90
2017-06-14;2017-06-15;09;149.51;1429.00;148.08;471.80;-;-
2017-06-14;2017-06-15;10;149.81;1497.40;149.59;623.20;150.25;40.00
2017-06-14;2017-06-15;11;149.78;1415.80;145.08;674.40;-;-
2017-06-14;2017-06-15;12;149.57;1606.30;141.12;654.40;150.25;40.00
2017-06-14;2017-06-15;13;149.47;1825.00;141.96;658.20;150.00;14.20
2017-06-14;2017-06-15;14;149.09;1769.10;144.74;658.50;155.12;20.50
2017-06-14;2017-06-15;15;145.50;1423.90;146.26;679.90;146.57;70.00
2017-06-14;2017-06-15;16;142.03;1461.90;143.44;708.70;143.86;70.00
2017-06-14;2017-06-15;17;139.99;1512.00;140.32;668.10;141.44;77.00
2017-06-14;2017-06-15;18;145.88;1731.50;142.51;654.60;144.21;25.10
2017-06-14;2017-06-15;19;150.17;1817.10;151.10;648.10;155.00;24.90
2017-06-14;2017-06-15;20;156.34;2277.30;154.90;777.70;156.30;3.00
2017-06-14;2017-06-15;21;154.86;2077.30;150.64;663.40;154.86;30.00
2017-06-14;2017-06-15;22;155.13;1941.70;148.96;830.40;-;-
2017-06-14;2017-06-15;23;154.49;2048.40;147.53;788.80;-;-
2017-06-14;2017-06-15;24;134.59;1385.70;128.18;922.60;130.00;35.40
2017-06-15;2017-06-16;01;128.54;1690.00;127.82;601.10;-;-
2017-06-15;2017-06-16;02;121.00;1568.60;128.12;423.00;-;-
2017-06-15;2017-06-16;03;112.99;1475.00;121.59;378.40;120.00;7.80
2017-06-15;2017-06-16;04;112.24;1484.10;124.02;301.70;-;-
2017-06-15;2017-06-16;05;106.68;1435.20;118.16;445.70;-;-
2017-06-15;2017-06-16;06;112.24;1423.00;124.31;442.20;-;-
2017-06-15;2017-06-16;07;135.02;1452.00;133.87;343.10;135.02;16.90
2017-06-15;2017-06-16;08;148.37;1779.70;149.30;474.50;154.00;60.00
2017-06-15;2017-06-16;09;162.76;1470.40;162.99;483.10;164.30;60.00
2017-06-15;2017-06-16;10;166.48;1554.40;169.38;494.90;184.02;203.30
2017-06-15;2017-06-16;11;155.42;1386.00;154.84;454.10;179.07;150.00
2017-06-15;2017-06-16;12;150.87;1409.60;150.73;440.70;171.97;251.90
2017-06-15;2017-06-16;13;146.72;1589.00;151.41;481.20;170.32;261.90
2017-06-15;2017-06-16;14;146.53;1576.30;150.78;486.70;167.29;160.00
2017-06-15;2017-06-16;15;142.09;1851.40;148.24;500.20;167.29;140.00
2017-06-15;2017-06-16;16;139.92;1971.00;152.21;555.50;161.30;158.20
2017-06-15;2017-06-16;17;137.46;2012.30;145.20;524.70;163.39;275.40
2017-06-15;2017-06-16;18;136.44;1983.80;147.31;582.90;160.59;149.00
2017-06-15;2017-06-16;19;139.03;1948.30;148.66;569.80;148.89;41.70
2017-06-15;2017-06-16;20;141.01;1769.90;150.95;562.00;149.00;21.40
2017-06-15;2017-06-16;21;141.59;1744.20;149.72;560.00;148.03;58.10
2017-06-15;2017-06-16;22;141.04;1859.30;151.71;592.40;145.00;30.70
2017-06-15;2017-06-16;23;140.54;1583.80;133.83;367.00;-;-
2017-06-15;2017-06-16;24;129.81;1413.90;127.49;364.00;-;-
2017-06-16;2017-06-17;01;109.01;1428.70;112.54;496.80;-;-
2017-06-16;2017-06-17;02;105.61;1604.20;109.47;563.10;-;-
2017-06-16;2017-06-17;03;104.05;1624.30;104.84;612.20;-;-
2017-06-16;2017-06-17;04;100.63;1636.00;104.37;449.00;85.00;3.00
2017-06-16;2017-06-17;05;84.26;1697.60;102.14;451.80;-;-
2017-06-16;2017-06-17;06;85.63;1711.50;95.57;437.80;85.00;7.50
2017-06-16;2017-06-17;07;111.72;1234.30;110.99;183.50;110.00;7.50
2017-06-16;2017-06-17;08;128.59;1257.60;125.78;497.00;134.00;20.00
2017-06-16;2017-06-17;09;145.88;1130.50;139.78;411.90;-;-
2017-06-16;2017-06-17;10;158.36;1467.10;151.80;495.00;153.00;11.00
2017-06-16;2017-06-17;11;168.68;1845.30;168.48;534.00;-;-
2017-06-16;2017-06-17;12;172.04;1938.90;170.59;532.00;-;-
2017-06-16;2017-06-17;13;190.99;1717.60;186.25;530.20;191.40;50.00
2017-06-16;2017-06-17;14;182.00;1684.40;180.11;498.80;-;-
2017-06-16;2017-06-17;15;167.30;1541.10;164.46;524.20;167.30;10.00
2017-06-16;2017-06-17;16;152.22;1410.60;150.02;513.10;-;-
2017-06-16;2017-06-17;17;145.99;1324.50;146.81;549.80;-;-
2017-06-16;2017-06-17;18;146.59;1322.20;147.44;528.80;-;-
2017-06-16;2017-06-17;19;149.11;1384.80;149.52;539.00;-;-
2017-06-16;2017-06-17;20;153.39;1317.20;156.33;538.80;-;-
2017-06-16;2017-06-17;21;153.92;1304.40;159.76;521.80;-;-
2017-06-16;2017-06-17;22;155.28;1391.50;159.84;523.10;-;-
2017-06-16;2017-06-17;23;148.16;1558.30;153.58;520.50;157.00;10.00
2017-06-16;2017-06-17;24;134.97;1402.60;135.38;431.70;135.35;26.60
2017-06-17;2017-06-18;01;130.05;1482.10;132.81;574.50;137.24;536.00
2017-06-17;2017-06-18;02;129.92;1785.60;132.23;540.40;-;-
2017-06-17;2017-06-18;03;128.60;2014.30;132.59;524.30;128.60;9.90
2017-06-17;2017-06-18;04;125.06;2034.30;125.63;457.40;-;-
2017-06-17;2017-06-18;05;117.64;1939.40;124.02;328.80;-;-
2017-06-17;2017-06-18;06;117.65;2023.80;130.75;350.10;-;-
2017-06-17;2017-06-18;07;129.95;1667.20;128.30;480.70;129.50;10.00
2017-06-17;2017-06-18;08;130.34;1417.40;128.60;469.40;130.00;10.00
2017-06-17;2017-06-18;09;146.96;1691.00;147.16;511.20;-;-
2017-06-17;2017-06-18;10;149.92;1860.90;152.09;506.40;150.00;48.00
2017-06-17;2017-06-18;11;156.91;1985.20;160.24;460.50;157.03;54.00
2017-06-17;2017-06-18;12;158.21;1960.20;161.05;453.90;158.50;20.00
2017-06-17;2017-06-18;13;155.99;1934.20;160.54;455.70;155.83;30.00
2017-06-17;2017-06-18;14;154.96;1823.10;155.14;488.70;155.00;20.00
2017-06-17;2017-06-18;15;149.84;1685.70;151.02;479.20;-;-
2017-06-17;2017-06-18;16;147.33;1630.40;148.09;495.10;-;-
2017-06-17;2017-06-18;17;146.37;1588.30;147.58;541.10;147.00;10.00
2017-06-17;2017-06-18;18;146.84;1700.10;147.50;515.30;147.00;10.00
2017-06-17;2017-06-18;19;149.56;1942.50;149.71;483.20;-;-
2017-06-17;2017-06-18;20;157.40;2013.90;167.42;587.50;157.00;10.00
2017-06-17;2017-06-18;21;159.86;2118.70;170.39;740.60;159.86;10.00
2017-06-17;2017-06-18;22;164.27;2054.80;173.53;839.20;171.19;40.00
2017-06-17;2017-06-18;23;158.53;2434.50;170.22;721.60;167.96;444.00
2017-06-17;2017-06-18;24;143.52;1978.30;147.84;1069.30;147.22;542.60
2017-06-18;2017-06-19;01;134.35;1677.90;135.22;378.70;-;-
2017-06-18;2017-06-19;02;129.46;1750.00;128.05;350.20;129.46;12.00
2017-06-18;2017-06-19;03;128.61;1834.90;124.91;317.10;-;-
2017-06-18;2017-06-19;04;128.60;1856.50;126.13;205.60;-;-
2017-06-18;2017-06-19;05;123.26;1850.00;122.07;280.60;-;-
2017-06-18;2017-06-19;06;129.47;1560.40;126.39;459.20;-;-
2017-06-18;2017-06-19;07;149.97;1872.70;146.87;370.10;149.99;99.00
2017-06-18;2017-06-19;08;172.84;681.80;185.64;207.10;177.50;10.70
2017-06-18;2017-06-19;09;206.90;956.10;204.32;314.50;-;-
2017-06-18;2017-06-19;10;208.44;1191.90;208.40;309.10;-;-
2017-06-18;2017-06-19;11;205.42;1087.90;207.38;310.30;-;-
2017-06-18;2017-06-19;12;209.19;1153.70;207.55;317.00;-;-
2017-06-18;2017-06-19;13;209.16;1142.40;206.06;348.70;-;-
2017-06-18;2017-06-19;14;209.32;1157.60;206.02;343.20;-;-
2017-06-18;2017-06-19;15;200.12;1041.00;206.87;346.80;-;-
2017-06-18;2017-06-19;16;181.28;957.70;177.57;349.60;-;-
2017-06-18;2017-06-19;17;177.77;938.60;173.49;402.30;-;-
2017-06-18;2017-06-19;18;177.62;788.30;178.80;308.10;-;-
2017-06-18;2017-06-19;19;177.76;917.20;184.89;312.10;-;-
2017-06-18;2017-06-19;20;185.09;1206.00;197.32;359.00;-;-
2017-06-18;2017-06-19;21;180.33;1059.20;192.81;337.20;-;-
2017-06-18;2017-06-19;22;177.81;1073.70;191.41;325.10;-;-
2017-06-18;2017-06-19;23;162.01;2684.90;169.12;490.60;162.43;70.00
2017-06-18;2017-06-19;24;149.77;2325.90;150.53;421.40;150.05;38.70
2017-06-19;2017-06-20;01;145.72;1570.30;140.19;592.00;-;-
2017-06-19;2017-06-20;02;133.71;1323.40;130.44;621.60;-;-
2017-06-19;2017-06-20;03;129.99;1261.00;128.75;400.70;-;-
2017-06-19;2017-06-20;04;127.60;1299.70;126.22;246.10;130.00;0.20
2017-06-19;2017-06-20;05;124.73;1245.70;123.88;131.10;-;-
2017-06-19;2017-06-20;06;128.10;1232.60;126.14;189.10;-;-
2017-06-19;2017-06-20;07;150.07;2032.30;141.54;153.00;-;-
2017-06-19;2017-06-20;08;177.76;891.10;178.59;166.90;-;-
2017-06-19;2017-06-20;09;203.59;1171.20;198.21;259.30;-;-
2017-06-19;2017-06-20;10;205.78;1156.40;191.08;386.60;-;-
2017-06-19;2017-06-20;11;204.62;1074.10;191.04;432.30;-;-
2017-06-19;2017-06-20;12;206.45;1198.80;193.70;366.70;-;-
2017-06-19;2017-06-20;13;204.05;1128.50;191.97;248.70;200.07;21.80
2017-06-19;2017-06-20;14;187.71;1110.20;179.60;320.10;-;-
2017-06-19;2017-06-20;15;177.92;1270.00;173.02;437.60;178.00;40.00
2017-06-19;2017-06-20;16;172.16;1351.80;160.36;442.40;173.00;14.40
2017-06-19;2017-06-20;17;163.90;1346.70;159.68;449.80;164.00;11.10
2017-06-19;2017-06-20;18;160.93;1211.60;159.09;473.00;159.86;53.50
2017-06-19;2017-06-20;19;171.27;1244.50;163.23;291.10;-;-
2017-06-19;2017-06-20;20;175.46;1344.40;168.93;344.20;-;-
2017-06-19;2017-06-20;21;177.89;1355.00;165.21;372.30;-;-
2017-06-19;2017-06-20;22;175.40;1139.50;164.07;468.50;-;-
2017-06-19;2017-06-20;23;155.82;2477.70;150.11;459.30;-;-
2017-06-19;2017-06-20;24;145.98;1612.20;132.93;617.50;-;-
2017-06-20;2017-06-21;01;133.95;1386.10;127.92;335.60;127.92;1.40
2017-06-20;2017-06-21;02;129.69;1200.10;127.97;213.30;125.00;0.20
